barcode,name,brand,grade,sugar,fat,protein,calories,source
no_barcode,Carrot raita (Gajar ka raita),Home/Restaurant,B,7.19,0.0,4.14,0.0,IndianDishes
no_barcode,Pumpkin raita (Kaddu ka raita),Home/Restaurant,B,6.02,0.0,3.74,0.0,IndianDishes
no_barcode,Mint and peanut raita (Pudinay aur moongfali ka raita),Home/Restaurant,B,7.31,0.0,7.05,0.0,IndianDishes
no_barcode,Spinach raita (Palak ka raita),Home/Restaurant,B,5.06,0.0,3.95,0.0,IndianDishes
no_barcode,Bathua raita,Home/Restaurant,B,5.31,0.0,4.13,0.0,IndianDishes
no_barcode,Pineapple raita (Ananas ka raita),Home/Restaurant,B,8.62,0.0,3.9,0.0,IndianDishes
no_barcode,Banana raita (Kele ka raita),Home/Restaurant,C,13.51,0.0,4.13,0.0,IndianDishes
no_barcode,Mango raita (Aam ka raita),Home/Restaurant,B,8.23,0.0,3.9,0.0,IndianDishes
no_barcode,Guava raita (Amarood ka raita),Home/Restaurant,B,7.27,0.0,4.19,0.0,IndianDishes
no_barcode,Grapes raita (Angoor ka raita),Home/Restaurant,B,9.66,0.0,3.98,0.0,IndianDishes
no_barcode,Bottle gourd kheer (Ghiya/Lauki kheer),Home/Restaurant,B,10.0,0.0,2.7,0.0,IndianDishes
no_barcode,Pumpkin kheer (Kaddu ki kheer),Home/Restaurant,C,10.44,0.0,2.76,0.0,IndianDishes
no_barcode,Apple kheer (Seb ki kheer),Home/Restaurant,C,11.34,0.0,2.14,0.0,IndianDishes
no_barcode,Caramel custard (baked),Home/Restaurant,C,14.95,0.0,5.11,0.0,IndianDishes
no_barcode,Vanilla ice cream without egg,Home/Restaurant,C,14.21,0.0,2.69,0.0,IndianDishes
no_barcode,Vanilla ice cream with egg,Home/Restaurant,C,11.71,0.0,4.16,0.0,IndianDishes
no_barcode,Strawberry ice cream,Home/Restaurant,C,12.26,0.0,4.15,0.0,IndianDishes
no_barcode,Chocochip ice cream,Home/Restaurant,C,16.75,0.0,4.23,0.0,IndianDishes
no_barcode,Choconut ice cream,Home/Restaurant,D,23.13,0.0,5.04,0.0,IndianDishes
no_barcode,Pear chocholate sunday,Home/Restaurant,C,15.02,0.0,2.08,0.0,IndianDishes
no_barcode,Chocolate sauce,Home/Restaurant,D,43.21,0.0,1.91,0.0,IndianDishes
no_barcode,Coffee ice cream,Home/Restaurant,C,14.09,0.0,3.15,0.0,IndianDishes
no_barcode,Coffee pear alaska,Home/Restaurant,C,19.36,0.0,2.88,0.0,IndianDishes
no_barcode,Crunchy butterscotch,Home/Restaurant,C,19.92,0.0,3.11,0.0,IndianDishes
no_barcode,Peach melba ice cream,Home/Restaurant,C,16.31,0.0,2.06,0.0,IndianDishes
no_barcode,Vanilla ice cream with apples in hot cherry sauce,Home/Restaurant,D,22.75,0.0,1.73,0.0,IndianDishes
no_barcode,Grape and orange whip,Home/Restaurant,B,6.72,0.0,1.41,0.0,IndianDishes
no_barcode,Honey banana cream,Home/Restaurant,C,13.64,0.0,2.78,0.0,IndianDishes
no_barcode,Raspberry bavarian cream,Home/Restaurant,C,17.82,0.0,3.34,0.0,IndianDishes
no_barcode,Fruit delight,Home/Restaurant,B,9.11,0.0,2.09,0.0,IndianDishes
no_barcode,Creamy chocolate mousse,Home/Restaurant,B,9.53,0.0,6.85,0.0,IndianDishes
no_barcode,Cold lemon souffle,Home/Restaurant,C,15.62,0.0,5.89,0.0,IndianDishes
no_barcode,Cold orange souffle,Home/Restaurant,C,16.27,0.0,5.94,0.0,IndianDishes
no_barcode,Cold pineapple souffle,Home/Restaurant,C,16.85,0.0,6.23,0.0,IndianDishes
no_barcode,Cold vanilla souffle,Home/Restaurant,C,16.29,0.0,6.22,0.0,IndianDishes
no_barcode,Cold chocolate souffle,Home/Restaurant,C,17.22,0.0,6.37,0.0,IndianDishes
no_barcode,Stewed fruit (with pear),Home/Restaurant,C,18.22,0.0,0.25,0.0,IndianDishes
no_barcode,Apricot fool,Home/Restaurant,D,33.64,0.0,1.54,0.0,IndianDishes
no_barcode,Pavlova,Home/Restaurant,C,21.84,0.0,1.84,0.0,IndianDishes
no_barcode,Apple crumb pudding,Home/Restaurant,D,35.17,0.0,1.54,0.0,IndianDishes
no_barcode,Steamed cake with chocolate sauce,Home/Restaurant,D,29.06,0.0,4.49,0.0,IndianDishes
no_barcode,Hot lemon souffle,Home/Restaurant,C,16.31,0.0,5.29,0.0,IndianDishes
no_barcode,Gulab jamun with milk powder,Home/Restaurant,D,28.24,0.0,0.85,0.0,IndianDishes
no_barcode,Chum chum,Home/Restaurant,D,28.27,0.0,1.52,0.0,IndianDishes
no_barcode,Dil bahar,Home/Restaurant,D,28.27,0.0,1.52,0.0,IndianDishes
no_barcode,Rasbhari,Home/Restaurant,D,28.27,0.0,1.52,0.0,IndianDishes
no_barcode,Rajbogh,Home/Restaurant,D,28.16,0.0,1.71,0.0,IndianDishes
no_barcode,Rasgulla,Home/Restaurant,D,25.79,0.0,1.38,0.0,IndianDishes
no_barcode,Rasmalai,Home/Restaurant,D,29.17,0.0,1.61,0.0,IndianDishes
no_barcode,Khoa coconut burfi,Home/Restaurant,C,36.55,0.0,9.98,0.0,IndianDishes
no_barcode,Danedar burfi,Home/Restaurant,C,12.33,0.0,3.24,0.0,IndianDishes
no_barcode,Semolina burfi (Suji/Rava burfi),Home/Restaurant,D,47.1,0.0,3.47,0.0,IndianDishes
no_barcode,Pumpkin coconut burfi (Kaddu aur nariyal ki burfi),Home/Restaurant,C,17.02,0.0,1.75,0.0,IndianDishes
no_barcode,Khoa ladoo,Home/Restaurant,C,34.43,0.0,12.21,0.0,IndianDishes
no_barcode,Wheat and gram flour ladoo (Atta besan ladoo),Home/Restaurant,C,50.5,0.0,9.38,0.0,IndianDishes
no_barcode,Semolina ladoo with nuts (Suji/Rava ladoo with nuts),Home/Restaurant,D,48.02,0.0,5.44,0.0,IndianDishes
no_barcode,Sesame chickpeas brittle (Til aur channe ki chikki),Home/Restaurant,C,50.49,0.0,8.5,0.0,IndianDishes
no_barcode,Murmura chikki,Home/Restaurant,D,59.59,0.0,2.12,0.0,IndianDishes
no_barcode,Masala onion pakora/pakoda (Pyaaz ke pakode),Home/Restaurant,B,6.48,0.0,2.05,0.0,IndianDishes
no_barcode,Masala green chilli pakora/pakoda (Hari mirch kay pakode),Home/Restaurant,B,5.55,0.0,2.22,0.0,IndianDishes
no_barcode,Chicken pakora/pakoda,Home/Restaurant,B,4.55,0.0,6.03,0.0,IndianDishes
no_barcode,Fish pakora/pakoda,Home/Restaurant,B,4.55,0.0,5.97,0.0,IndianDishes
no_barcode,Paneer cutlet,Home/Restaurant,B,7.62,0.0,4.59,0.0,IndianDishes
no_barcode,Sago cutlet/vadas (Sabudana cutlet/vadas),Home/Restaurant,C,11.23,0.0,0.56,0.0,IndianDishes
no_barcode,Poshtik cutlet,Home/Restaurant,B,7.39,0.0,2.0,0.0,IndianDishes
no_barcode,Egg cutlet (Anda cutlet),Home/Restaurant,B,5.77,0.0,2.45,0.0,IndianDishes
no_barcode,Minced meat cutlet,Home/Restaurant,B,5.61,0.0,5.1,0.0,IndianDishes
no_barcode,Vegetable samosa,Home/Restaurant,C,13.22,0.0,2.21,0.0,IndianDishes
no_barcode,Plain urad dal vada (Uzunne vada/Minapa garelu/Ulundu vadai/Medu vada),Home/Restaurant,B,9.7,0.0,4.39,0.0,IndianDishes
no_barcode,Masala urad dal vada,Home/Restaurant,B,9.93,0.0,4.32,0.0,IndianDishes
no_barcode,Khaman (dhokla),Home/Restaurant,B,5.36,0.0,1.92,0.0,IndianDishes
no_barcode,Instant dhokla,Home/Restaurant,D,24.11,0.0,7.66,0.0,IndianDishes
no_barcode,Tomato ginger chutney (Tamatar adarak ki chutney),Home/Restaurant,B,9.11,0.0,1.05,0.0,IndianDishes
no_barcode,Mint tomato chutney (Pudinay aur tamatar ki chutney),Home/Restaurant,B,8.22,0.0,1.53,0.0,IndianDishes
no_barcode,Coriander chutney (Hare dhaniye ki chutney),Home/Restaurant,B,8.16,0.0,1.38,0.0,IndianDishes
no_barcode,Gooseberry chutney (Amla chutney),Home/Restaurant,B,8.83,0.0,1.44,0.0,IndianDishes
no_barcode,Walnut chutney (Akhrot ki chutney),Home/Restaurant,B,8.91,0.0,9.44,0.0,IndianDishes
no_barcode,Saunth/Sonth chutney with ginger,Home/Restaurant,C,20.62,0.0,0.28,0.0,IndianDishes
no_barcode,Gun powder chutney,Home/Restaurant,C,47.65,0.0,21.55,0.0,IndianDishes
no_barcode,Dessicated coconut chutney (Sookhe kase nariyal ki chutney) ,Home/Restaurant,C,36.72,0.0,12.88,0.0,IndianDishes
no_barcode,Curd mint dip ,Home/Restaurant,B,9.11,0.0,4.82,0.0,IndianDishes
no_barcode,Curd vegetable dip,Home/Restaurant,B,6.04,0.0,3.88,0.0,IndianDishes
no_barcode,Mayonnaise vegetable dip,Home/Restaurant,B,4.8,0.0,3.01,0.0,IndianDishes
no_barcode,Tomato and cucumber sandwich (Tamatar aur kheere ka sandwich),Home/Restaurant,C,20.51,0.0,4.03,0.0,IndianDishes
no_barcode,Tomato sandwich (grilled),Home/Restaurant,C,21.29,0.0,6.26,0.0,IndianDishes
no_barcode,French sandwich (toasted),Home/Restaurant,C,14.82,0.0,6.82,0.0,IndianDishes
no_barcode,Peanut butter cucumber sandwich,Home/Restaurant,C,29.76,0.0,9.04,0.0,IndianDishes
no_barcode,Mint and peanut sandwich,Home/Restaurant,D,31.83,0.0,7.18,0.0,IndianDishes
no_barcode,Spicy chutney sandwich,Home/Restaurant,C,34.03,0.0,8.74,0.0,IndianDishes
no_barcode,Chicken walnut sandwich (Chicken aur akhrot ke sandwich),Home/Restaurant,C,22.62,0.0,12.58,0.0,IndianDishes
no_barcode,Rolled sandwich,Home/Restaurant,D,34.69,0.0,6.45,0.0,IndianDishes
no_barcode,Ribbon sandwich,Home/Restaurant,D,24.76,0.0,6.26,0.0,IndianDishes
no_barcode,Checker board sandwich,Home/Restaurant,D,25.94,0.0,7.37,0.0,IndianDishes
no_barcode,Submarine sandwich,Home/Restaurant,C,13.6,0.0,6.09,0.0,IndianDishes
no_barcode,Cheese open sandwich,Home/Restaurant,C,28.42,0.0,9.84,0.0,IndianDishes
no_barcode,Sunset and sunrise open sandwich,Home/Restaurant,C,18.89,0.0,8.58,0.0,IndianDishes
no_barcode,Danish luncheon sandwich,Home/Restaurant,C,17.77,0.0,9.03,0.0,IndianDishes
no_barcode,Chicken and corn open sandwich,Home/Restaurant,C,19.21,0.0,8.63,0.0,IndianDishes
no_barcode,Chocolate sponge cake,Home/Restaurant,C,39.54,0.0,9.13,0.0,IndianDishes
no_barcode,Chocolate swiss roll,Home/Restaurant,D,26.97,0.0,6.01,0.0,IndianDishes
no_barcode,Lemon curd filling,Home/Restaurant,D,26.41,0.0,3.43,0.0,IndianDishes
no_barcode,Jam filling,Home/Restaurant,D,46.15,0.0,0.0,0.0,IndianDishes
no_barcode,Chocolate pastry,Home/Restaurant,D,32.24,0.0,7.05,0.0,IndianDishes
no_barcode,Assorted pastry,Home/Restaurant,D,31.99,0.0,6.78,0.0,IndianDishes
no_barcode,Orange gateau,Home/Restaurant,D,27.01,0.0,4.78,0.0,IndianDishes
no_barcode,Black forest gateau,Home/Restaurant,D,30.57,0.0,5.94,0.0,IndianDishes
no_barcode,Lemon cake,Home/Restaurant,D,43.1,0.0,5.29,0.0,IndianDishes
no_barcode,Dundee cake,Home/Restaurant,D,41.4,0.0,7.78,0.0,IndianDishes
no_barcode,Victorian sandwich cake,Home/Restaurant,D,44.74,0.0,5.18,0.0,IndianDishes
no_barcode,Chocolate eggless cake,Home/Restaurant,D,43.45,0.0,6.66,0.0,IndianDishes
no_barcode,Orange eggless cake,Home/Restaurant,D,52.65,0.0,7.16,0.0,IndianDishes
no_barcode,Chocolate glace icing,Home/Restaurant,D,62.43,0.0,3.22,0.0,IndianDishes
no_barcode,Butter icing,Home/Restaurant,D,71.64,0.0,0.19,0.0,IndianDishes
no_barcode,Chocolate butter icing,Home/Restaurant,D,61.72,0.0,3.21,0.0,IndianDishes
no_barcode,Almond biscuit (Badam ke biscuit),Home/Restaurant,D,52.14,0.0,6.25,0.0,IndianDishes
no_barcode,Orange biscuit,Home/Restaurant,D,62.11,0.0,3.63,0.0,IndianDishes
no_barcode,Gingerman biscuit,Home/Restaurant,D,55.24,0.0,6.26,0.0,IndianDishes
no_barcode,Coffee drops,Home/Restaurant,D,43.06,0.0,7.57,0.0,IndianDishes
no_barcode,Christmas biscuit,Home/Restaurant,D,60.97,0.0,5.67,0.0,IndianDishes
no_barcode,Christmas wreath biscuit,Home/Restaurant,D,58.07,0.0,5.43,0.0,IndianDishes
no_barcode,Christmas bell biscuit,Home/Restaurant,D,60.79,0.0,5.66,0.0,IndianDishes
no_barcode,Christmas star biscuit,Home/Restaurant,D,74.54,0.0,3.54,0.0,IndianDishes
no_barcode,Christmas tree biscuit,Home/Restaurant,D,58.41,0.0,5.43,0.0,IndianDishes
no_barcode,Chocolate cream shells,Home/Restaurant,D,59.26,0.0,5.1,0.0,IndianDishes
no_barcode,Jelly biscuit,Home/Restaurant,D,55.24,0.0,4.23,0.0,IndianDishes
no_barcode,Cherry and walnut cookies,Home/Restaurant,D,59.35,0.0,5.63,0.0,IndianDishes
no_barcode,Cheese straws,Home/Restaurant,C,30.61,0.0,9.83,0.0,IndianDishes
no_barcode,Butterfly biscuit,Home/Restaurant,C,25.33,0.0,9.98,0.0,IndianDishes
no_barcode,Flan pastry,Home/Restaurant,D,47.84,0.0,6.72,0.0,IndianDishes
no_barcode,Fruit flan,Home/Restaurant,D,34.71,0.0,3.3,0.0,IndianDishes
no_barcode,Orange cream flan,Home/Restaurant,D,36.16,0.0,4.73,0.0,IndianDishes
no_barcode,Fruit puree tart,Home/Restaurant,D,30.42,0.0,3.35,0.0,IndianDishes
no_barcode,Apple banana pie,Home/Restaurant,D,32.12,0.0,3.13,0.0,IndianDishes
no_barcode,Lemon chiffon pie,Home/Restaurant,D,27.63,0.0,4.88,0.0,IndianDishes
no_barcode,Orange chiffon pie,Home/Restaurant,D,23.14,0.0,3.89,0.0,IndianDishes
no_barcode,Cream buns,Home/Restaurant,C,14.16,0.0,4.45,0.0,IndianDishes
no_barcode,Savoury puffs,Home/Restaurant,C,10.8,0.0,9.51,0.0,IndianDishes
no_barcode,Choux swans,Home/Restaurant,C,14.92,0.0,4.35,0.0,IndianDishes
no_barcode,Potato aigrettes,Home/Restaurant,B,8.01,0.0,2.35,0.0,IndianDishes
no_barcode,Cream horns,Home/Restaurant,D,23.12,0.0,3.42,0.0,IndianDishes
no_barcode,Savoury cheese horns,Home/Restaurant,C,21.38,0.0,5.66,0.0,IndianDishes
no_barcode,Paneer patties,Home/Restaurant,D,22.79,0.0,7.6,0.0,IndianDishes
no_barcode,Vegetable patties ,Home/Restaurant,C,20.98,0.0,4.01,0.0,IndianDishes
no_barcode,Pearl millet infant food (Bajra shishu aahaar),Home/Restaurant,C,62.1,0.0,11.98,0.0,IndianDishes
no_barcode,Sajina,Home/Restaurant,C,66.87,0.0,10.81,0.0,IndianDishes
no_barcode,Cereal mix ,Home/Restaurant,C,21.84,0.0,3.32,0.0,IndianDishes
no_barcode,Pulse mix,Home/Restaurant,C,16.0,0.0,3.16,0.0,IndianDishes
no_barcode,Shishu ahar,Home/Restaurant,C,17.42,0.0,2.61,0.0,IndianDishes
no_barcode,Cereal pulse mix with amylase rice flour,Home/Restaurant,D,27.8,0.0,4.27,0.0,IndianDishes
no_barcode,Banana groundnut paste/puree,Home/Restaurant,D,36.15,0.0,4.27,0.0,IndianDishes
no_barcode,Rice dal porridge (Chawal dal ki khichdi/khichri),Home/Restaurant,C,65.04,0.0,10.8,0.0,IndianDishes
no_barcode,Lentils and semolina porridge (Dal suji porridge/daliya),Home/Restaurant,D,23.19,0.0,3.26,0.0,IndianDishes
no_barcode,Spinach khichri (Palak khichri/khichdi),Home/Restaurant,C,17.35,0.0,3.43,0.0,IndianDishes
no_barcode,Vegetable mix,Home/Restaurant,D,36.02,0.0,4.7,0.0,IndianDishes
no_barcode,Lentils and wheat porridge (Dal wheat porridge/daliya ),Home/Restaurant,B,8.36,0.0,2.71,0.0,IndianDishes
no_barcode,Maize porridge,Home/Restaurant,C,15.64,0.0,2.14,0.0,IndianDishes
no_barcode,Spinach peanut burfi (Palak aur mungfali ki burfi),Home/Restaurant,C,13.59,0.0,3.36,0.0,IndianDishes
no_barcode,Split bengal gram burfi/fudge (Channa dal burfi),Home/Restaurant,D,54.63,0.0,4.65,0.0,IndianDishes
no_barcode,Chickpea flour cookies (Sweet besan rounds/cookies),Home/Restaurant,D,39.64,0.0,4.29,0.0,IndianDishes
no_barcode,Pearl millet mathri (Bajra mathri),Home/Restaurant,B,7.42,0.0,1.82,0.0,IndianDishes
no_barcode,Sesame biscuit (Til ke biscuit),Home/Restaurant,C,53.65,0.0,8.27,0.0,IndianDishes
no_barcode,Fermented bengal gram vada (Khameerikrit/Ufna hua channa dal ka vada),Home/Restaurant,B,8.68,0.0,4.05,0.0,IndianDishes
no_barcode,Poshtik namak paras,Home/Restaurant,C,19.52,0.0,6.49,0.0,IndianDishes
no_barcode,Soya chikki,Home/Restaurant,D,62.89,0.0,7.18,0.0,IndianDishes
no_barcode,Besan bathua chilla/cheela,Home/Restaurant,C,40.65,0.0,11.48,0.0,IndianDishes
no_barcode,Wheat flour and nuts ladoos (Atta nuts ladoos),Home/Restaurant,C,44.31,0.0,9.46,0.0,IndianDishes
no_barcode,Gram flour and semolina dhokla (Besan suji dhokla),Home/Restaurant,C,25.92,0.0,8.52,0.0,IndianDishes
no_barcode,Atta dal burfi ,Home/Restaurant,D,40.64,0.0,6.66,0.0,IndianDishes
no_barcode,Soya roti,Home/Restaurant,C,40.03,0.0,9.18,0.0,IndianDishes
no_barcode,Poshtik khichdi/khichri,Home/Restaurant,C,15.64,0.0,3.04,0.0,IndianDishes
no_barcode,Namkeen daliya,Home/Restaurant,C,49.32,0.0,8.29,0.0,IndianDishes
no_barcode,Sprouts upma ,Home/Restaurant,C,44.96,0.0,9.5,0.0,IndianDishes
no_barcode,Semolina idli (Suji/Rava idli),Home/Restaurant,C,33.67,0.0,9.34,0.0,IndianDishes
no_barcode,Poshtik chilla/cheela,Home/Restaurant,D,27.47,0.0,4.85,0.0,IndianDishes
no_barcode,Stuffed bittergourd (dry) (Bharwa karela),Home/Restaurant,B,2.49,0.0,1.29,0.0,IndianDishes
no_barcode,Cauliflower potato canjee,Home/Restaurant,B,2.63,0.0,0.57,0.0,IndianDishes
no_barcode,Creamed spinach,Home/Restaurant,B,4.44,0.0,5.18,0.0,IndianDishes
no_barcode,Mango milkshake with ice cream (Aam milkshake ice creamkesaath),Home/Restaurant,B,9.18,0.0,1.93,0.0,IndianDishes
no_barcode,Pineapple milkshake with ice cream (Ananas milkshake ice creamkesaath),Home/Restaurant,B,9.33,0.0,1.93,0.0,IndianDishes
no_barcode,Orange milkshake with ice cream (Narangi milkshake ice creamkesaath),Home/Restaurant,B,9.15,0.0,1.95,0.0,IndianDishes
no_barcode,Woodapple juice (Bel ka sharbat),Home/Restaurant,B,6.51,0.0,0.63,0.0,IndianDishes
no_barcode,Sattu drink,Home/Restaurant,B,5.16,0.0,0.56,0.0,IndianDishes
no_barcode,Apple and honey sorbet (Seb aur shehad ka sharbat),Home/Restaurant,D,30.74,0.0,0.15,0.0,IndianDishes
no_barcode,Thandai,Home/Restaurant,B,9.13,0.0,3.59,0.0,IndianDishes
no_barcode,Cucumber sharbat (Kheere ka sharbat),Home/Restaurant,B,6.64,0.0,0.26,0.0,IndianDishes
no_barcode,Apple oats chia seed smoothie,Home/Restaurant,C,13.07,0.0,3.49,0.0,IndianDishes
no_barcode,Nannari sharbat,Home/Restaurant,D,23.62,0.0,0.01,0.0,IndianDishes
no_barcode,Semolina milk drink (Thari kanji),Home/Restaurant,B,6.93,0.0,0.98,0.0,IndianDishes
no_barcode,Saffron milk (Kesariya doodh),Home/Restaurant,C,12.64,0.0,3.17,0.0,IndianDishes
no_barcode,Black rice kheer (Chak-hao kheer),Home/Restaurant,D,22.93,0.0,4.37,0.0,IndianDishes
no_barcode,Coconut kheer (Nariyal ki kheer),Home/Restaurant,C,14.42,0.0,3.4,0.0,IndianDishes
no_barcode,Apple sago payasam (Seb aur sabudana ki kheer),Home/Restaurant,C,14.4,0.0,3.13,0.0,IndianDishes
no_barcode,Kesari bath,Home/Restaurant,D,31.38,0.0,2.4,0.0,IndianDishes
no_barcode,Putharekulu,Home/Restaurant,D,59.61,0.0,3.66,0.0,IndianDishes
no_barcode,Mango malpua,Home/Restaurant,C,12.84,0.0,1.65,0.0,IndianDishes
no_barcode,Mango vanilla custard,Home/Restaurant,C,18.41,0.0,3.43,0.0,IndianDishes
no_barcode,Kiwi granola pudding,Home/Restaurant,D,32.33,0.0,5.6,0.0,IndianDishes
no_barcode,Oats burfi,Home/Restaurant,C,62.47,0.0,8.89,0.0,IndianDishes
no_barcode,Lotus seed halwa (Kamal gattay ka halwa),Home/Restaurant,D,39.56,0.0,7.79,0.0,IndianDishes
no_barcode,Amaranth ladoo (Rajgira ladoo),Home/Restaurant,C,51.33,0.0,10.12,0.0,IndianDishes
no_barcode,Chhena poda,Home/Restaurant,C,33.64,0.0,13.68,0.0,IndianDishes
no_barcode,Sweet couscous dessert,Home/Restaurant,D,29.69,0.0,3.81,0.0,IndianDishes
